reg	node1	node2	MI	MIC	Theta	Theta_T	Theta_Tn	Sigma	Sigma_null	T	T_null	Tn	Tn_null	P	P_T	P_Tn
HOXB7	GATA3	HOXA13	0.008648564898765976	0.09792292475999513	1.5809141648083043	1.773945602201097	2.239419001517952	0.10433971711367408	0.05380645662579698	0.28440269313793154	0.13711591044749286	0.28440269313793154	0.10549640782001211	0.0666	0.0518	0.0308
HOXB6	HOXA9	PBX3	0.5031072721005154	0.19102025640098516	1.0744312789118486	1.652284528902284	0.6496174510291458	0.10421000449614212	0.06744817988640434	0.3236624303209612	0.17467524323797753	0.18495555843079048	0.1287007131211574	0.1382	0.0618	0.2324
HOXB7	HOXA13	SOX4	0.0	0.04760803981560837	1.012596697140854	1.0354138803251873	0.9758792672821482	0.07854331004782397	0.047720325477669655	0.20222561874660983	0.12099028533499372	0.1664110384151778	0.09316305381219588	0.1532	0.1476	0.1578
HOXB3	HOXA3	NR5A1	0.06926785103323851	0.04951797945320333	0.1569404875438274	0.19143573862543883	0.22218471041485968	0.060674930805578724	0.055677972410874646	0.12671119389445495	0.14261753333807717	0.12671119389445495	0.10894081623623565	0.403	0.5412	0.3664
HOXB5	MEIS1	POU4F1	0.1542694064586101	0.14628145983530136	0.3050729361629701	0.696030910171468	0.3076858459042692	0.10697128237635994	0.09557507817511104	0.3259467187182148	0.2556422578058823	0.21808913965050958	0.18635038219343034	0.347	0.2272	0.333
GLI3	HOXB7	HOXB8	0.581465905969365	0.4337916165376246	2.318667413252504	2.2247918968996996	0.3044421492916301	0.2623881108387921	0.14357688552702133	0.7196173236807908	0.39691437824994447	0.3189829566220057	0.27482438583885166	0.0184	0.0216	0.3392
HOXA3	HOXA13	HOXB8	0.24411374720075107	0.12815270573226015	1.969016082734264	1.5274265927961244	1.2913629284642272	0.14560543803809708	0.07518136572217256	0.34121561744585627	0.19649733976246825	0.265592185429504	0.14570780484984858	0.0402	0.0774	0.1056
HOXA3	HOXA9	SIX3	0.1171584276466735	0.10863911401619579	1.1838294268036553	1.1660348165520769	1.6572263565569554	0.09567834087264429	0.05694813127073828	0.24540405216380057	0.14596114515645514	0.24540405216380057	0.10905024528408241	0.122	0.123	0.0668
HOXB6	HOXA9	IRX1	0.19458164547644952	0.08830019051549898	0.5663644794772309	0.2672712526901457	0.953963494859214	0.11309254392985427	0.0922862800988235	0.273060561953844	0.2464585363287022	0.273060561953844	0.17856624006940955	0.2656	0.3622	0.1688
MEIS1	ATF3	UNCX	0.04461904299871522	0.016190057566863914	1.0935577005783816	1.0794529360018579	0.9310152564431924	0.014033632223949398	0.04769741435802221	0.0355087124296225	0.12096904110690566	0.023712488523458308	0.09355676793427867	0.8698	0.8678	0.814
SRY	HOXA3	OLIG1	0.06921240771268566	0.09318179498180915	0.24720044309064465	0.428171977497231	0.832475212549591	0.0554339120434662	0.0478399790716982	0.15548957796308627	0.1215019135407958	0.15548957796308627	0.09313167934271109	0.3648	0.3028	0.1836
HOXB5	HOXA3	HOXB2	0.5077032512317414	0.14506969525310126	1.5197996464473624	1.9917592003463482	1.0552929775887598	0.10715495206181619	0.05629260867767623	0.31690404642089876	0.14381017405624127	0.19421919475192695	0.10738886862634488	0.0714	0.0408	0.145
FOXC1	ID4	NR2F2	0.6136129118577327	0.37369737461969843	1.5393335204679444	1.6217156960852726	1.435525301361314	0.22003068765938005	0.14101738450579393	0.6257832717391532	0.3900048387060114	0.4746797918856742	0.27163935735574407	0.0708	0.0654	0.0868
HOXB3	HOXA5	HOXA7	1.1654134298164003	0.6108501665588681	3.1097524523609925	3.3030451600371626	0.979520910544297	0.3089390537211564	0.14498107746869188	0.8907590293624756	0.4005479513553447	0.4225900258800044	0.28080117273773453	0.0026	0.002	0.1608
RELA	EGR1	NFATC4	0.007768903837839236	0.06315506061204737	0.19671512879912506	0.31003076932178436	0.05964801490175828	0.05435976615475951	0.048218728783462415	0.14765673871770835	0.12262325873273835	0.09954793215215174	0.09499280626814555	0.3814	0.3408	0.4106
HOXA3	HOXA9	TWIST1	0.1515510070962205	0.05655888269868381	0.9598217318718273	1.0159512076071269	1.4611561515799	0.08026284845196194	0.05019631583882983	0.20975666021004447	0.12782041522153978	0.20975666021004447	0.09688507297417318	0.1628	0.1486	0.0896
E2F4	KLF4	PAX8	0.02977534196191156	0.023652865074055996	0.6260853383304356	0.7436291850273391	0.41675806667208565	0.029127545328187055	0.04814352903095732	0.06393498933419384	0.1222355561478086	0.06393498933419384	0.09547698234766137	0.716	0.7622	0.6106
HOXB7	EGR2	HOXA13	0.06840803910316051	0.049597777508867846	0.36715867422961307	0.009610784295357295	0.37540304714584116	0.06046940903605559	0.049108044379325734	0.12416013731643982	0.12493003597620327	0.12416013731643982	0.09584928422499021	0.3144	0.4532	0.3052
HOXA7	GLI3	PBX1	0.27485493659891036	0.1152555768760298	1.0381122242895482	1.097757521530254	0.5367049941473376	0.13142584869963725	0.09306378712616982	0.35830492423818483	0.24926481315601412	0.23136734214845078	0.17745528010625508	0.1482	0.1344	0.2654
RELA	EGR3	JUN	0.04294735350488077	0.13807546690501254	0.04870785224104199	0.1410842207136569	0.629723068437111	0.0565798657319264	0.058174942262672086	0.16163040319387023	0.14953468942337517	0.06194637334343178	0.11421824249404826	0.4764	0.399	0.7046
HOXB2	HOXA9	MEIS1	0.5307192066827775	0.23218985908450404	2.6710913716707956	2.7078950787242153	3.483787250027071	0.22943451248710822	0.11578694570688597	0.6344915616748223	0.3172340557925836	0.6344915616748223	0.2229449577140601	0.0108	0.0094	0.0018
GLI3	PBX1	TBX15	0.08659857053753273	0.054810381307675016	0.4112757235137229	0.5544555365012209	0.13136943827889433	0.04541797198456355	0.058982076628083156	0.10354341162736569	0.15121927978989594	0.10354341162736569	0.11434958446434902	0.6312	0.6898	0.4954
RELA	EGR3	TAL1	0.026302396475319068	0.0568521635968839	0.8607591134858726	0.7906192178719988	1.2066938212334135	0.07487327504114877	0.04838427983448402	0.1856549582982403	0.12282030090246585	0.1856549582982403	0.09456909430806917	0.1784	0.1918	0.1132
HOXA7	HOXB6	PBX1	0.16050509236454547	0.11931328515041595	2.566267722448461	1.9606288586246852	2.3508388330177246	0.14328762896703423	0.05821370705342458	0.319669379499699	0.1493731442520802	0.31027612329533083	0.1139655749174679	0.0152	0.0406	0.0274
HOXB8	HOXA5	HOXA9	1.0201047777773065	0.7272675292485757	3.9839864789758783	3.9350772357653985	4.824024477293559	0.3521923765726613	0.14422671525450328	0.9805371565288779	0.39888433493599657	0.9805371565288779	0.27742596954270016	0.0002	0.0002	0.0002
HOXB6	HOXA7	HOXA9	1.1128225185261367	0.62773518814859	3.021862058555289	2.7191651744094636	2.6334908023459764	0.3016865295700081	0.14385768936947077	0.79678606873908	0.39724115187653064	0.6634629702689228	0.27786100500989835	0.0052	0.0076	0.0132
HOXB8	HOXA7	HOXA9	1.1128225185261367	0.7619409575742205	4.120789612999703	4.520713827157726	5.430968789343394	0.3592910309443424	0.1444333378006088	1.067642482892471	0.39957849387598293	1.067642482892471	0.27821993189616806	0.0002	0.0002	0.0002
HOXA7	POU4F1	SIX3	0.30424904649282736	0.118656948089648	3.3038176105721564	3.0114546489155063	3.5756460959936804	0.15227831376828482	0.049253619435300135	0.3685707695040301	0.1254675061624539	0.3685707695040301	0.09602104644303841	0.005	0.008	0.0034
HOXB3	POU4F1	SIX3	0.30424904649282736	0.16160032367147492	3.9699586980101977	3.4224013029708815	3.1968251219478425	0.17099763777047403	0.049289147130865685	0.39752198985230924	0.12542024465427587	0.3403749377013874	0.09708030676058095	0.0024	0.0044	0.0068
AR	HOXA13	HOXB7	0.3078877233883941	0.1378151270241174	0.3666998815218363	0.4865278592144419	0.40838937512283646	0.0796488192293395	0.09350503335181264	0.20040549330628998	0.25033524475992536	0.13967268154961587	0.18172141455834745	0.6078	0.6554	0.6108
HOXB6	HOXA5	HOXA7	1.1654134298164003	0.6351000977422361	2.192239891061952	2.139767597392825	1.565829875614079	0.2641833210540085	0.14740723801632752	0.7311984816943424	0.40765576184258634	0.5174268297996256	0.2853836535323277	0.0228	0.028	0.075
HOXA3	POU4F1	SIX3	0.30424904649282736	0.1660743951997731	2.9342869209902758	2.88259060816997	2.8654644978767316	0.13878079630548865	0.04820876495936924	0.3526607932573662	0.12247626610653078	0.3095971539428599	0.09424354331161801	0.0082	0.01	0.0136
HOXB5	HOXB2	HOXB3	1.1451867527707065	0.5615584907309693	0.04798851521441936	0.12321957558968101	0.9539401320697931	0.14758342315063486	0.15018296001945605	0.4340291823186557	0.41524865618437523	0.4340291823186557	0.2913777482538456	0.4968	0.4244	0.1634
HOXB6	HOXB2	HOXB3	1.1451867527707065	0.5220547387978076	0.0686233550318739	0.024721802564204004	0.869061289770756	0.15423998984867948	0.1505770833882393	0.41982475194780666	0.4160944494728019	0.41982475194780666	0.29242821293768245	0.4446	0.4568	0.1826
MEIS1	SIX3	UNCX	0.4778449244631888	0.24858555354499196	1.784894515539993	1.5286868569587138	0.05413807629312904	0.216651095299903	0.13176049933152767	0.5673507395340005	0.3632773854116594	0.2606204755914716	0.25349690635810945	0.0516	0.0748	0.4358
MEOX2	IRX1	NR5A2	0.010584207196067119	0.031689447065755424	0.03130617096543343	0.012478199427479129	1.2436658093730824	0.04702546571008718	0.047998216438534906	0.12120762778284355	0.12221174425787394	0.0	0.09418040892112409	0.4702	0.4592	0.899
HOXB6	HOXA2	HOXA9	0.8015446206025016	0.3190650276523668	1.4740176916109167	1.5212815362887584	1.0034674301647912	0.20060933789038082	0.13165411329072524	0.5635778869754509	0.3636047984521484	0.38507642755707794	0.2530338305638743	0.0806	0.0758	0.1546
PBX3	HOXA3	HOXA9	1.1386549814171794	0.47452251563599734	2.1163248243570063	2.2678641176438052	1.2311235414756154	0.2540292007897688	0.14374981919091925	0.7326868386200991	0.39796530846442085	0.45719508435899536	0.27648515794846423	0.0262	0.0218	0.1206
HOXB3	HOXA7	HOXA9	1.1128225185261367	0.5689347892697768	2.410501172766797	2.3497486636620875	0.6078136602054969	0.26995715017509675	0.14470333802793817	0.7425693622757488	0.40004907836023196	0.36911208708359866	0.279412403993844	0.0132	0.017	0.248
HOXB6	HOXA5	HOXA9	1.0201047777773065	0.5916488635130907	1.989779359678288	1.9314949886907113	2.73150609925499	0.24654427609777893	0.14335248342132395	0.6795416370346379	0.3962088222791758	0.6795416370346379	0.2800731774881977	0.0324	0.0352	0.0108
HOXB6	HOXA3	HOXA9	1.1386549814171794	0.5578349220824312	2.645780089177574	2.4556758974800226	2.702023272438321	0.28561333179469517	0.14504066150922107	0.7678786094304335	0.4012437963049648	0.6812779878298121	0.2814218433193431	0.0084	0.0124	0.0112
PBX3	HOXA3	HOXA5	1.3332641246712869	0.8203157071528917	6.237256688981773	5.951449584513392	3.3816045590802446	0.43762528410580764	0.13497587504947192	1.196219491386406	0.373554571670389	0.7216648365182827	0.26053882463064976	0.0002	0.0002	0.0012
HOXB6	HOXA3	NR5A1	0.06926785103323851	0.03327635517907135	0.5478127095247624	0.6225770493766918	0.1987033490109091	0.042286547949703934	0.060665354960174445	0.1010219294551904	0.15552533732570545	0.1010219294551904	0.11779275272169036	0.681	0.7118	0.5178
HOXB6	HOXA3	HOXA5	1.3332641246712869	0.8448763514636368	3.7293066116833735	3.655796254836004	1.32808355967492	0.32587711287539856	0.1376855967201765	0.8962449518718876	0.3801078762261704	0.45344155156848687	0.26652403317553486	0.0004	0.0004	0.1034
PBX3	HOXA3	HOXA7	1.0903002525183516	0.5780019366440748	1.5803584182583488	1.372363306620152	1.8137291539039144	0.22821342974009107	0.14510023362853194	0.6058811743027326	0.4010496352486212	0.5469355808524947	0.280580724149611	0.0648	0.0926	0.052
HOXB6	HOXA9	MEIS1	0.5307192066827775	0.1982366391144894	0.19120475554868724	0.07505721997798137	0.7205054613232064	0.11098493091466609	0.11925600726185398	0.3183235167567773	0.32732916644616844	0.3183235167567773	0.2309180433838851	0.5484	0.5026	0.222
HOXB8	HOXA3	HOXA9	1.1386549814171794	0.706205820178716	3.3487938818005767	3.43924180263165	3.6459926631573487	0.3155847875055177	0.14382340234169824	0.8989013002472421	0.398349246513854	0.8111811173800008	0.27636398826376163	0.0018	0.002	0.0016
HOXA2	HOXB7	HOXB8	0.581465905969365	0.30004480006375345	2.0473164192187534	1.7865356162847907	2.7874875561154235	0.2404864855997426	0.14073046257613014	0.6362430046762657	0.38942952307135176	-0.11340148073179979	0.27360373801606536	0.0266	0.0502	1.0
HOXA7	HOXA13	HOXB8	0.24411374720075107	0.10812347747077129	1.0354626230973598	0.7508945992731239	1.2766435122682982	0.1072578759734662	0.07098724153066585	0.2533967100010346	0.18399776271448126	0.2533967100010346	0.1372273707609831	0.1484	0.2052	0.1086
HOXB6	HOXA3	IRX1	0.19431760260591435	0.05631360877514835	0.2542982824411574	0.09596362787584117	0.6461293073107248	0.10454068330100696	0.09509583446046185	0.2650007746840357	0.2553141956435686	0.24843350549232968	0.18298164150500745	0.3642	0.4318	0.2386
HOXA2	HOXB8	LMX1B	0.2900999108679403	0.05184209277567224	0.46202957439989945	0.6487856538447868	0.04057178676830792	0.0653248405258	0.08206922966716299	0.15389159203487468	0.21686334005876692	0.15389159203487468	0.15780454074754843	0.645	0.7256	0.4574
PBX3	HOXA5	HOXA7	1.1654134298164003	0.5848319769741152	1.4100072823061884	1.4281017481689584	0.18407422889633432	0.21775592512862507	0.1445317532908615	0.6091069913133786	0.3998143218068761	0.30600296570935304	0.27926357852712774	0.0898	0.0824	0.3854
HOXB8	HOXA3	HOXA5	1.3332641246712869	1.034625667009603	4.235823670052296	4.690544844518303	3.3813171158721755	0.32906011160957543	0.13097412805112502	0.9805627308093547	0.3619099091768512	0.6940018842485078	0.2528704135019321	0.0002	0.0002	0.002
HOXA9	HOXB7	HOXB8	0.581465905969365	0.3278836725962254	3.655988648829544	3.3263657608112447	2.395269053671611	0.331891925701104	0.14188134406076466	0.8792848702181306	0.39218707847018447	-0.07124743107775089	0.2743149171945614	0.0002	0.0022	0.9994
MEIS1	TEAD4	UNCX	0.08007546551533595	0.057906596426185605	0.8208820133522622	0.6255817103245653	0.3402509482114975	0.07279557663902239	0.047679198811658094	0.17072006084449853	0.12126334619163304	0.11881292128642951	0.09350119793213998	0.1966	0.2442	0.315
HOXB5	HOXB2	MECOM	0.10692616088030338	0.0032132309325893617	1.505811014260431	1.4718977460487372	1.1732568498909588	0.003786866415878088	0.05183049459908664	0.010199725049663044	0.13218319623615404	0.010199725049663044	0.10397848497479377	0.9492	0.9482	0.889
HOXA3	GATA1	HOXA9	0.05763224413512802	0.023262632260549587	0.2695898336913467	0.2496793528935338	0.09065262680175418	0.03891711828975057	0.04710708161624896	0.10007367162999792	0.11967661631971571	0.10007367162999792	0.09325653276171941	0.5612	0.5528	0.4016
HOXB7	HOXA13	HOXB8	0.24411374720075107	0.09303015736617812	1.4423674963366266	1.5018255743044253	1.9938250895556195	0.09581597414816775	0.050807082328357046	0.2507200160263414	0.12939836587493891	0.2507200160263414	0.09809305986298067	0.0842	0.0772	0.0426
HOXA7	DLX4	SIX3	0.03582309021566399	0.042596745812054415	0.1430950820506893	0.15911084671927583	0.29752384883146776	0.060630057599205436	0.0655015053276556	0.15533548626874705	0.1695784655040626	0.15533548626874705	0.12944356870634668	0.5196	0.5284	0.3352
HOXB5	HOXB3	MECOM	0.1690749203112274	0.14969666708716156	4.450629592266691	4.723922096804124	3.549936381104788	0.1950671885700974	0.05299482502404281	0.5273674325073494	0.135225669025449	0.3862881274075578	0.10521205998963162	0.0004	0.0002	0.0034
RBPJ	IRF6	TEAD4	0.0	0.08065283345427585	1.061519817084315	1.1320891220837295	0.6473634738977133	0.07968766990124937	0.047109552795947314	0.20926918128603345	0.11964087756634212	0.14111959863894907	0.09195194360822306	0.1436	0.1312	0.2316
HOXA5	HOXB8	IRX5	0.051802164469503253	0.0284010073586769	1.429365966698425	1.5152825360252065	1.7398065234331788	0.035966003527946835	0.08833777452777744	0.08546173529205481	0.23486002927034724	0.0	0.17131401977622562	0.948	0.9586	0.9856
MEIS1	TAL1	UNCX	0.09204444586415184	0.00010441030845589338	1.6681561306903678	1.6399320012838994	1.317504000791116	0.00020882061691178676	0.05364824577052233	0.0005220515422794669	0.13715173297313046	0.0	0.10498675703798899	0.9684	0.9684	0.9224
HOXA3	NR5A1	SIX3	0.18676202087730687	0.18851531967316498	3.4356561396279983	3.3864145212902192	2.651305685468948	0.19743657195644354	0.07698616699715735	0.5171179494482689	0.20131149725063566	0.390055491034593	0.14792297644050528	0.002	0.0022	0.0144
HOXB7	HOXB2	POU4F1	0.12629363647444247	0.06200202760278963	0.5051801866899505	0.5945241370436777	0.7162262560328658	0.056595198528863105	0.07435765899070008	0.13883764781414798	0.19415180757332104	0.07985884610521232	0.14522572373605644	0.6718	0.706	0.7468
HOXA1	HOXA3	HOXA9	1.1386549814171794	0.6057335788962538	2.2440740183132166	1.9857336748315237	0.7848815362344397	0.2618130930196549	0.14497857841055015	0.6919348315540153	0.4008636466288163	0.39394037192024767	0.2798013246948725	0.017	0.0336	0.2078
HOXA9	IRX1	POU4F1	0.0	0.051797139382492974	0.4901822283876086	0.17965862526699294	0.5340137777581014	0.06305795656944092	0.04788446058322314	0.13623197305595225	0.12186331542607044	0.13486702174374088	0.09430671345662149	0.2726	0.3764	0.2494
OSR1	CREB5	PBX1	0.0	0.009919847308103514	0.8898771331348805	0.8844615119696413	0.5618173714142016	0.019839694616207028	0.04733814323702792	0.049599236540517566	0.12031155422433107	0.049599236540517566	0.09241318893146451	0.8118	0.8104	0.672
IKZF1	CREB5	TWIST1	0.04836440818779897	0.10599056848621466	2.2877103723497996	2.304335155189823	0.7947064032532556	0.12891606168593306	0.05398149679054234	0.33393173813461785	0.13784825868942374	0.16972036773170784	0.10535097091371916	0.026	0.0242	0.1898
HES4	HOXB7	HOXB8	0.581465905969365	0.4031192761739343	2.5808673951867043	2.3801986595326747	0.25190296186748595	0.2759876101710703	0.14261435766584535	0.7412510026409196	0.3943169893596515	0.23748241825254168	0.27367846196481405	0.0084	0.0164	0.562
HOXB8	EBF1	HOXA13	0.04227836686932562	0.026007141497890896	0.6191914093179285	0.6385084414938326	1.3347124004968924	0.034199892280944756	0.054111502151310824	0.084707668287483	0.13822212315601237	0.0	0.10700434060098685	0.7164	0.7244	0.9274
HOXB6	HOXB2	MEIS1	0.43303394201382295	0.16070671995371838	0.0749966359649473	0.0668682236553883	0.08886278011304426	0.1129686103291254	0.11606084989393803	0.3251227224530422	0.31755167409102353	0.23194502596652233	0.22174602135495242	0.5006	0.4492	0.4182
RELA	EGR3	KLF1	0.0	0.08610552843640126	1.5914841980193042	1.726886641394286	0.4827908062519111	0.09661526227755997	0.04777298400185037	0.25771974144711995	0.12133495758219544	0.13011813574170583	0.09367139222290381	0.0678	0.0588	0.2712
